No,year,month,day,hour,DEWP,PRES,Iws,Is,Ir,TEMP
28557,2013,4,4,20,5,1015,34.42,0,5,6
28558,2013,4,4,21,5,1015,38.44,0,6,6
28559,2013,4,4,22,5,1016,42.46,0,7,6
28560,2013,4,4,23,5,1016,45.59,0,8,6
28561,2013,4,5,0,5,1016,49.61,0,9,6
28562,2013,4,5,1,5,1016,51.4,0,10,6
28563,2013,4,5,2,6,1017,54.53,0,11,6
28564,2013,4,5,3,5,1017,56.32,0,12,6
28565,2013,4,5,4,5,1017,59.45,0,13,6
28566,2013,4,5,5,5,1016,0.89,0,14,6
28567,2013,4,5,6,5,1016,1.79,0,0,5
28568,2013,4,5,7,5,1016,3.58,0,0,6
28569,2013,4,5,8,6,1017,6.71,0,0,7
28570,2013,4,5,9,7,1017,8.5,0,0,9
28571,2013,4,5,10,7,1017,13.42,0,0,11
28572,2013,4,5,11,4,1017,21.47,0,0,14
28573,2013,4,5,12,-3,1017,30.41,0,0,14
28574,2013,4,5,13,-5,1017,39.35,0,0,14
28575,2013,4,5,14,-5,1017,47.4,0,0,14
28576,2013,4,5,15,-7,1017,57.23,0,0,13
28577,2013,4,5,16,-9,1017,67.06,0,0,13
28578,2013,4,5,17,-6,1018,76,0,0,12
28579,2013,4,5,18,-5,1019,84.94,0,0,9
28580,2013,4,5,19,-10,1020,93.88,0,0,9
28581,2013,4,5,20,-8,1022,98.8,0,0,7
28582,2013,4,5,21,-10,1023,104.61,0,0,5
28583,2013,4,5,22,-9,1023,108.63,0,0,4
28584,2013,4,5,23,-9,1023,111.76,0,0,3
28585,2013,4,6,0,-9,1023,1.79,0,0,2
28586,2013,4,6,1,-9,1023,1.79,0,0,3
28587,2013,4,6,2,-9,1022,1.79,0,0,2
28588,2013,4,6,3,-8,1021,4.02,0,0,3
28589,2013,4,6,4,-7,1021,5.81,0,0,1
28590,2013,4,6,5,-4,1020,0.89,0,0,-1
28591,2013,4,6,6,-5,1020,1.79,0,0,0
28592,2013,4,6,7,-3,1020,3.58,0,0,3
28593,2013,4,6,8,-9,1020,6.71,0,0,7
28594,2013,4,6,9,-11,1020,13.86,0,0,10
28595,2013,4,6,10,-13,1020,19.67,0,0,11
28596,2013,4,6,11,-12,1018,27.72,0,0,12
28597,2013,4,6,12,-11,1017,4.02,0,0,12
28598,2013,4,6,13,-12,1016,8.94,0,0,13
28599,2013,4,6,14,-11,1015,3.13,0,0,14
28600,2013,4,6,15,-12,1014,1.79,0,0,14
28601,2013,4,6,16,-12,1013,3.13,0,0,14
28602,2013,4,6,17,-13,1012,6.26,0,0,13
28603,2013,4,6,18,-12,1011,9.39,0,0,12
28604,2013,4,6,19,-10,1011,12.52,0,0,9
28605,2013,4,6,20,-10,1012,16.54,0,0,10
28606,2013,4,6,21,-9,1012,19.67,0,0,8
28607,2013,4,6,22,-8,1012,21.46,0,0,7
28608,2013,4,6,23,-7,1012,23.25,0,0,7
28609,2013,4,7,0,-8,1012,25.04,0,0,6
28610,2013,4,7,1,-8,1011,28.17,0,0,6
28611,2013,4,7,2,-7,1010,31.3,0,0,6
28612,2013,4,7,3,-3,1010,34.43,0,0,4
28613,2013,4,7,4,-3,1010,38.45,0,0,3
28614,2013,4,7,5,-3,1010,41.58,0,0,3
28615,2013,4,7,6,-3,1010,45.6,0,0,3
28616,2013,4,7,7,-3,1011,49.62,0,0,4
28617,2013,4,7,8,-3,1011,54.54,0,0,5
28618,2013,4,7,9,-2,1011,58.56,0,0,7
28619,2013,4,7,10,-2,1010,62.58,0,0,9
28620,2013,4,7,11,-1,1008,66.6,0,0,11
28621,2013,4,7,12,-1,1007,71.52,0,0,12
28622,2013,4,7,13,-2,1006,75.54,0,0,13
28623,2013,4,7,14,-4,1005,80.46,0,0,14
28624,2013,4,7,15,-1,1004,86.27,0,0,15
28625,2013,4,7,16,-1,1003,91.19,0,0,14
28626,2013,4,7,17,-1,1003,96.11,0,0,12
28627,2013,4,7,18,-1,1003,101.03,0,0,12
28628,2013,4,7,19,-2,1005,104.16,0,0,11
28629,2013,4,7,20,-2,1006,105.95,0,0,11
28630,2013,4,7,21,-2,1008,1.79,0,0,12
28631,2013,4,7,22,4,1008,4.92,0,0,9
28632,2013,4,7,23,3,1008,3.13,0,0,9
28633,2013,4,8,0,2,1008,1.79,0,0,8
28634,2013,4,8,1,2,1007,3.13,0,0,7
28635,2013,4,8,2,1,1008,8.05,0,0,7
28636,2013,4,8,3,1,1009,5.81,0,0,8
28637,2013,4,8,4,-15,1010,14.75,0,0,9
28638,2013,4,8,5,-21,1010,24.58,0,0,8
28639,2013,4,8,6,-22,1011,34.41,0,0,8
28640,2013,4,8,7,-20,1012,45.59,0,0,7
28641,2013,4,8,8,-17,1012,56.77,0,0,8
28642,2013,4,8,9,-17,1013,68.84,0,0,9
28643,2013,4,8,10,-15,1013,80.91,0,0,10
28644,2013,4,8,11,-15,1013,92.98,0,0,11
28645,2013,4,8,12,-15,1012,104.16,0,0,12
28646,2013,4,8,13,-16,1012,115.34,0,0,12
28647,2013,4,8,14,-16,1012,126.52,0,0,12
28648,2013,4,8,15,-16,1012,136.35,0,0,13
28649,2013,4,8,16,-17,1012,148.42,0,0,12
28650,2013,4,8,17,-16,1013,159.6,0,0,12
28651,2013,4,8,18,-16,1014,168.54,0,0,11
28652,2013,4,8,19,-17,1014,178.37,0,0,10
28653,2013,4,8,20,-16,1015,187.31,0,0,9
28654,2013,4,8,21,-16,1016,196.25,0,0,9
28655,2013,4,8,22,-15,1016,203.4,0,0,8
28656,2013,4,8,23,-13,1016,212.34,0,0,8
28657,2013,4,9,0,-13,1015,221.28,0,0,8
28658,2013,4,9,1,-11,1016,229.33,0,0,7
28659,2013,4,9,2,-11,1015,239.16,0,0,7
28660,2013,4,9,3,-11,1016,247.21,0,0,7
28661,2013,4,9,4,-11,1017,251.23,0,0,6
28662,2013,4,9,5,-11,1018,260.17,0,0,6
28663,2013,4,9,6,-10,1018,265.09,0,0,5
28664,2013,4,9,7,-11,1019,270.01,0,0,7
28665,2013,4,9,8,-11,1019,278.95,0,0,8
28666,2013,4,9,9,-12,1020,286.1,0,0,10
28667,2013,4,9,10,-12,1021,295.04,0,0,10
28668,2013,4,9,11,-13,1021,302.19,0,0,12
28669,2013,4,9,12,-13,1020,309.34,0,0,12
28670,2013,4,9,13,-15,1020,316.49,0,0,13
28671,2013,4,9,14,-12,1020,321.41,0,0,12
28672,2013,4,9,15,-11,1020,1.79,0,0,11
28673,2013,4,9,16,-10,1019,4.02,0,0,11
28674,2013,4,9,17,-12,1020,12.07,0,0,11
28675,2013,4,9,18,-11,1020,20.12,0,0,10
28676,2013,4,9,19,-15,1021,25.93,0,0,9
28677,2013,4,9,20,-13,1022,33.08,0,0,9
28678,2013,4,9,21,-13,1022,40.23,0,0,8
28679,2013,4,9,22,-13,1023,46.04,0,0,7
28680,2013,4,9,23,-12,1023,51.85,0,0,6
28681,2013,4,10,0,-11,1022,56.77,0,0,6
28682,2013,4,10,1,-10,1022,62.58,0,0,6
28683,2013,4,10,2,-10,1022,68.39,0,0,6
28684,2013,4,10,3,-11,1022,73.31,0,0,5
28685,2013,4,10,4,-10,1021,79.12,0,0,5
28686,2013,4,10,5,-9,1021,84.93,0,0,5
28687,2013,4,10,6,-9,1021,89.85,0,0,4
28688,2013,4,10,7,-9,1021,94.77,0,0,6
28689,2013,4,10,8,-10,1021,102.82,0,0,8
28690,2013,4,10,9,-10,1021,110.87,0,0,9
28691,2013,4,10,10,-11,1021,120.7,0,0,11
28692,2013,4,10,11,-13,1020,129.64,0,0,11
28693,2013,4,10,12,-15,1019,138.58,0,0,12
28694,2013,4,10,13,-15,1018,147.52,0,0,12
28695,2013,4,10,14,-13,1018,157.35,0,0,13
28696,2013,4,10,15,-12,1017,167.18,0,0,12
28697,2013,4,10,16,-13,1016,175.23,0,0,13
28698,2013,4,10,17,-14,1016,182.38,0,0,11
28699,2013,4,10,18,-14,1016,189.53,0,0,11
28700,2013,4,10,19,-14,1017,194.45,0,0,10
28701,2013,4,10,20,-14,1017,197.58,0,0,9
28702,2013,4,10,21,-15,1018,201.6,0,0,9
28703,2013,4,10,22,-16,1018,204.73,0,0,9
28704,2013,4,10,23,-13,1018,207.86,0,0,7
28705,2013,4,11,0,-13,1019,210.99,0,0,7
28706,2013,4,11,1,-12,1019,214.12,0,0,7
28707,2013,4,11,2,-10,1019,218.14,0,0,1
28708,2013,4,11,3,-11,1019,219.93,0,0,3
28709,2013,4,11,4,-10,1019,223.06,0,0,2
28710,2013,4,11,5,-10,1019,224.85,0,0,2
28711,2013,4,11,6,-11,1019,229.77,0,0,6
28712,2013,4,11,7,-12,1020,236.92,0,0,8
28713,2013,4,11,8,-13,1020,245.86,0,0,10
28714,2013,4,11,9,-14,1021,255.69,0,0,11
28715,2013,4,11,10,-15,1020,263.74,0,0,12
28716,2013,4,11,11,-15,1020,271.79,0,0,14
28717,2013,4,11,12,-16,1019,280.73,0,0,15
28718,2013,4,11,13,-17,1018,288.78,0,0,16
28719,2013,4,11,14,-16,1017,295.93,0,0,17
28720,2013,4,11,15,-17,1016,305.76,0,0,18
28721,2013,4,11,16,-17,1016,313.81,0,0,18
28722,2013,4,11,17,-18,1016,321.86,0,0,17
28723,2013,4,11,18,-18,1016,329.91,0,0,16
28724,2013,4,11,19,-16,1016,1.79,0,0,13
28725,2013,4,11,20,-12,1017,3.58,0,0,11
28726,2013,4,11,21,-7,1017,0.89,0,0,8
28727,2013,4,11,22,-11,1017,1.79,0,0,9
28728,2013,4,11,23,-13,1017,5.81,0,0,12
28729,2013,4,12,0,-11,1017,8.94,0,0,9
28730,2013,4,12,1,-7,1017,0.89,0,0,6
28731,2013,4,12,2,-8,1017,1.78,0,0,5
28732,2013,4,12,3,-4,1016,0.89,0,0,4
28733,2013,4,12,4,-4,1016,0.89,0,0,2
28734,2013,4,12,5,-6,1016,1.34,0,0,3
28735,2013,4,12,6,-6,1016,3.13,0,0,1
28736,2013,4,12,7,-4,1016,0.89,0,0,5
28737,2013,4,12,8,-7,1016,0.89,0,0,10
28738,2013,4,12,9,-8,1016,1.78,0,0,12
28739,2013,4,12,10,-10,1016,1.79,0,0,14
28740,2013,4,12,11,-12,1015,3.58,0,0,16
28741,2013,4,12,12,-10,1014,0.89,0,0,18
28742,2013,4,12,13,-10,1013,1.79,0,0,18
28743,2013,4,12,14,-9,1011,4.92,0,0,21
28744,2013,4,12,15,-8,1009,8.94,0,0,23
28745,2013,4,12,16,-8,1008,13.86,0,0,23
28746,2013,4,12,17,-6,1008,19.67,0,0,23
28747,2013,4,12,18,-4,1008,22.8,0,0,21
28748,2013,4,12,19,-3,1008,1.79,0,0,20
28749,2013,4,12,20,-1,1009,2.68,0,0,17
28750,2013,4,12,21,-2,1008,1.79,0,0,18
28751,2013,4,12,22,0,1007,7.6,0,0,20
28752,2013,4,12,23,0,1006,0.89,0,0,18
28753,2013,4,13,0,1,1006,0.89,0,0,11
28754,2013,4,13,1,1,1005,0.89,0,0,11
28755,2013,4,13,2,2,1004,3.13,0,0,15
28756,2013,4,13,3,1,1003,0.89,0,0,8
28757,2013,4,13,4,1,1002,1.78,0,0,8
28758,2013,4,13,5,2,1002,2.67,0,0,7
28759,2013,4,13,6,2,1002,1.79,0,0,5
28760,2013,4,13,7,4,1002,3.58,0,0,9
28761,2013,4,13,8,3,1002,1.79,0,0,13
28762,2013,4,13,9,3,1002,1.79,0,0,17
28763,2013,4,13,10,2,1002,1.79,0,0,19
28764,2013,4,13,11,2,1002,3.13,0,0,23
28765,2013,4,13,12,0,1002,4.92,0,0,25
28766,2013,4,13,13,2,1002,11.18,0,0,26
28767,2013,4,13,14,1,1002,21.01,0,0,24
28768,2013,4,13,15,0,1003,29.95,0,0,26
28769,2013,4,13,16,-2,1003,38,0,0,25
28770,2013,4,13,17,-4,1004,47.83,0,0,23
28771,2013,4,13,18,-5,1005,57.66,0,0,21
28772,2013,4,13,19,-6,1006,65.71,0,0,17
28773,2013,4,13,20,-9,1007,75.54,0,0,17
28774,2013,4,13,21,-9,1009,81.35,0,0,14
28775,2013,4,13,22,-13,1010,88.5,0,0,14
28776,2013,4,13,23,-14,1011,7.15,0,0,13
28777,2013,4,14,0,-15,1012,15.2,0,0,12
28778,2013,4,14,1,-16,1013,19.22,0,0,11
28779,2013,4,14,2,-18,1013,4.92,0,0,10
28780,2013,4,14,3,-18,1013,1.79,0,0,8
28781,2013,4,14,4,-14,1013,3.13,0,0,4
28782,2013,4,14,5,-15,1014,4.02,0,0,5
28783,2013,4,14,6,-15,1014,7.15,0,0,5
28784,2013,4,14,7,-17,1014,11.17,0,0,8
28785,2013,4,14,8,-18,1015,3.13,0,0,10
28786,2013,4,14,9,-18,1015,1.79,0,0,11
28787,2013,4,14,10,-18,1014,1.79,0,0,12
28788,2013,4,14,11,-13,1013,0.89,0,0,14
28789,2013,4,14,12,-5,1011,3.13,0,0,15
28790,2013,4,14,13,-5,1010,7.15,0,0,15
28791,2013,4,14,14,-6,1009,11.17,0,0,16
28792,2013,4,14,15,-5,1008,16.98,0,0,16
28793,2013,4,14,16,-6,1007,22.79,0,0,17
28794,2013,4,14,17,-6,1006,27.71,0,0,16
28795,2013,4,14,18,-5,1005,32.63,0,0,15
28796,2013,4,14,19,-4,1005,36.65,0,0,14
28797,2013,4,14,20,-4,1005,39.78,0,0,14
28798,2013,4,14,21,-4,1005,42.91,0,0,13
28799,2013,4,14,22,-3,1006,46.04,0,0,12
28800,2013,4,14,23,-2,1006,49.17,0,0,10
28801,2013,4,15,0,-3,1006,52.3,0,0,11
28802,2013,4,15,1,-2,1005,0.89,0,0,9
28803,2013,4,15,2,-1,1005,1.79,0,0,8
28804,2013,4,15,3,-1,1005,3.58,0,0,8
28805,2013,4,15,4,-1,1005,0.89,0,0,7
28806,2013,4,15,5,-1,1004,1.78,0,0,7
28807,2013,4,15,6,-1,1005,0.89,0,0,6
28808,2013,4,15,7,1,1005,0.89,0,0,9
28809,2013,4,15,8,-2,1006,1.79,0,0,11
28810,2013,4,15,9,-4,1005,3.13,0,0,13
28811,2013,4,15,10,-4,1005,1.79,0,0,14
28812,2013,4,15,11,-3,1004,4.92,0,0,16
28813,2013,4,15,12,-3,1003,8.94,0,0,17
28814,2013,4,15,13,-3,1002,12.96,0,0,19
28815,2013,4,15,14,-1,1001,17.88,0,0,18
28816,2013,4,15,15,1,1000,22.8,0,0,19
28817,2013,4,15,16,2,1000,28.61,0,0,18
28818,2013,4,15,17,3,1000,34.42,0,0,17
28819,2013,4,15,18,4,1000,41.57,0,0,15
28820,2013,4,15,19,3,1001,47.38,0,0,13
28821,2013,4,15,20,2,1002,52.3,0,0,12
28822,2013,4,15,21,1,1003,55.43,0,0,11
28823,2013,4,15,22,0,1003,57.22,0,0,10
28824,2013,4,15,23,-1,1003,59.01,0,0,10
28825,2013,4,16,0,-1,1003,62.14,0,0,9
28826,2013,4,16,1,0,1004,4.02,0,0,10
28827,2013,4,16,2,0,1002,0.45,0,0,9
28828,2013,4,16,3,0,1003,2.24,0,0,10
28829,2013,4,16,4,1,1003,1.79,0,0,9
28830,2013,4,16,5,0,1003,3.58,0,0,8
28831,2013,4,16,6,1,1004,6.71,0,0,6
28832,2013,4,16,7,2,1005,8.5,0,0,11
28833,2013,4,16,8,1,1006,3.13,0,0,13
28834,2013,4,16,9,2,1007,6.26,0,0,15
28835,2013,4,16,10,1,1007,11.18,0,0,17
28836,2013,4,16,11,-1,1008,16.1,0,0,18
28837,2013,4,16,12,-3,1007,20.12,0,0,19
28838,2013,4,16,13,-4,1007,0.89,0,0,21
28839,2013,4,16,14,-4,1006,2.68,0,0,21
28840,2013,4,16,15,-3,1006,4.47,0,0,21
28841,2013,4,16,16,-5,1005,6.26,0,0,21
28842,2013,4,16,17,-3,1006,4.02,0,0,20
28843,2013,4,16,18,0,1006,9.83,0,0,19
28844,2013,4,16,19,-2,1007,16.98,0,0,15
28845,2013,4,16,20,-2,1010,21.9,0,0,12
28846,2013,4,16,21,-2,1011,26.82,0,0,11
28847,2013,4,16,22,-1,1012,32.63,0,0,10
28848,2013,4,16,23,-1,1013,37.55,0,0,9
28849,2013,4,17,0,0,1013,41.57,0,0,9
28850,2013,4,17,1,1,1013,44.7,0,0,8
28851,2013,4,17,2,1,1013,47.83,0,0,8
28852,2013,4,17,3,1,1013,49.62,0,0,8
28853,2013,4,17,4,1,1012,0.89,0,0,8
28854,2013,4,17,5,1,1012,1.79,0,0,8
28855,2013,4,17,6,1,1012,4.92,0,0,8
28856,2013,4,17,7,1,1013,8.05,0,0,9
28857,2013,4,17,8,1,1013,9.84,0,0,9
28858,2013,4,17,9,-1,1012,15.65,0,0,11
28859,2013,4,17,10,-3,1011,21.46,0,0,12
28860,2013,4,17,11,-4,1010,27.27,0,0,13
28861,2013,4,17,12,-4,1010,31.29,0,0,14
28862,2013,4,17,13,-5,1009,34.42,0,0,15
28863,2013,4,17,14,-3,1008,37.55,0,0,16
28864,2013,4,17,15,-5,1008,40.68,0,0,16
28865,2013,4,17,16,-4,1007,44.7,0,0,16
28866,2013,4,17,17,-4,1008,47.83,0,0,15
28867,2013,4,17,18,-5,1009,51.85,0,0,14
28868,2013,4,17,19,-7,1010,55.87,0,0,13
28869,2013,4,17,20,-8,1012,59,0,0,12
28870,2013,4,17,21,-8,1014,0.89,0,0,12
28871,2013,4,17,22,-6,1015,0.89,0,0,9
28872,2013,4,17,23,-5,1016,5.81,0,0,9
28873,2013,4,18,0,-7,1017,13.86,0,0,11
28874,2013,4,18,1,-8,1018,7.15,0,0,9
28875,2013,4,18,2,-10,1020,14.3,0,0,8
28876,2013,4,18,3,-11,1021,5.81,0,0,7
28877,2013,4,18,4,-12,1022,9.83,0,0,7
28878,2013,4,18,5,-12,1023,4.02,0,0,6
28879,2013,4,18,6,-12,1024,7.15,0,0,5
28880,2013,4,18,7,-14,1025,11.17,0,0,8
28881,2013,4,18,8,-16,1026,16.98,0,0,9
28882,2013,4,18,9,-17,1026,21.9,0,0,10
28883,2013,4,18,10,-16,1026,29.05,0,0,10
28884,2013,4,18,11,-17,1025,34.86,0,0,11
28885,2013,4,18,12,-16,1024,39.78,0,0,12
28886,2013,4,18,13,-19,1023,7.15,0,0,14
28887,2013,4,18,14,-18,1022,5.81,0,0,14
28888,2013,4,18,15,-20,1021,9.83,0,0,14
28889,2013,4,18,16,-20,1020,13.85,0,0,14
28890,2013,4,18,17,-20,1020,4.92,0,0,14
28891,2013,4,18,18,-20,1020,4.92,0,0,13
28892,2013,4,18,19,-19,1021,8.05,0,0,12
28893,2013,4,18,20,-16,1022,1.79,0,0,11
28894,2013,4,18,21,-16,1023,3.58,0,0,11
28895,2013,4,18,22,-16,1024,0.89,0,0,11
28896,2013,4,18,23,-16,1024,1.79,0,0,11
28897,2013,4,19,0,-10,1024,1.79,0,0,9
28898,2013,4,19,1,-2,1024,7.6,0,0,8
28899,2013,4,19,2,-1,1024,12.52,0,0,7
28900,2013,4,19,3,-1,1025,15.65,0,0,6
28901,2013,4,19,4,-2,1025,18.78,0,0,7
28902,2013,4,19,5,-4,1025,20.57,0,0,6
28903,2013,4,19,6,-4,1025,22.36,0,0,6
28904,2013,4,19,7,-4,1026,24.15,0,0,7
28905,2013,4,19,8,-4,1027,25.94,0,0,8
28906,2013,4,19,9,-5,1026,29.07,0,0,8
28907,2013,4,19,10,-1,1026,33.09,0,0,8
28908,2013,4,19,11,1,1026,40.24,0,0,7
28909,2013,4,19,12,-1,1025,4.02,0,0,7
28910,2013,4,19,13,-3,1025,4.02,0,0,8
28911,2013,4,19,14,-3,1024,8.04,0,0,8
28912,2013,4,19,15,-3,1023,12.06,0,0,8
28913,2013,4,19,16,-3,1022,16.08,0,0,8
28914,2013,4,19,17,-2,1022,21,0,0,8
28915,2013,4,19,18,-2,1022,26.81,0,0,7
28916,2013,4,19,19,0,1022,32.62,0,0,7
28917,2013,4,19,20,0,1023,37.54,0,0,6
28918,2013,4,19,21,1,1023,41.56,0,0,5
28919,2013,4,19,22,1,1023,45.58,0,0,5
28920,2013,4,19,23,1,1023,48.71,0,0,5
28921,2013,4,20,0,1,1023,51.84,0,0,5
28922,2013,4,20,1,1,1023,53.63,0,0,4
28923,2013,4,20,2,1,1023,55.42,0,0,3
28924,2013,4,20,3,1,1023,57.21,0,0,3
28925,2013,4,20,4,1,1022,0.89,0,0,2
28926,2013,4,20,5,0,1023,0.89,0,0,1
28927,2013,4,20,6,1,1023,0.89,0,0,1
28928,2013,4,20,7,3,1023,2.68,0,0,4
28929,2013,4,20,8,2,1023,4.47,0,0,6
28930,2013,4,20,9,1,1023,6.26,0,0,8
28931,2013,4,20,10,0,1023,0.89,0,0,10
28932,2013,4,20,11,-1,1022,2.68,0,0,12
28933,2013,4,20,12,-3,1021,4.47,0,0,14
28934,2013,4,20,13,-3,1020,6.26,0,0,15
28935,2013,4,20,14,-4,1019,10.28,0,0,16
28936,2013,4,20,15,-2,1018,4.92,0,0,16
28937,2013,4,20,16,-2,1017,9.84,0,0,16
28938,2013,4,20,17,-2,1017,15.65,0,0,15
28939,2013,4,20,18,-2,1018,21.46,0,0,14
28940,2013,4,20,19,-3,1018,27.27,0,0,13
28941,2013,4,20,20,-2,1019,31.29,0,0,12
28942,2013,4,20,21,-2,1020,36.21,0,0,11
28943,2013,4,20,22,-1,1020,38,0,0,11
28944,2013,4,20,23,0,1020,0.89,0,0,8
28945,2013,4,21,0,1,1021,1.79,0,0,8
28946,2013,4,21,1,1,1021,4.92,0,0,6
28947,2013,4,21,2,1,1021,0.89,0,0,7
28948,2013,4,21,3,2,1020,0.89,0,0,5
28949,2013,4,21,4,2,1021,1.78,0,0,5
28950,2013,4,21,5,2,1020,2.67,0,0,4
28951,2013,4,21,6,2,1020,0.89,0,0,4
28952,2013,4,21,7,3,1021,1.78,0,0,6
28953,2013,4,21,8,4,1021,0.89,0,0,8
28954,2013,4,21,9,4,1021,1.79,0,0,10
28955,2013,4,21,10,3,1021,3.58,0,0,12
28956,2013,4,21,11,3,1020,6.71,0,0,15
28957,2013,4,21,12,2,1019,10.73,0,0,16
28958,2013,4,21,13,3,1018,15.65,0,0,16
28959,2013,4,21,14,3,1016,19.67,0,0,17
28960,2013,4,21,15,2,1015,25.48,0,0,18
28961,2013,4,21,16,0,1014,31.29,0,0,19
28962,2013,4,21,17,0,1014,37.1,0,0,18
28963,2013,4,21,18,2,1014,42.02,0,0,17
28964,2013,4,21,19,3,1015,46.94,0,0,16
28965,2013,4,21,20,3,1016,50.96,0,0,14
28966,2013,4,21,21,3,1016,54.98,0,0,13
28967,2013,4,21,22,3,1016,58.11,0,0,13
28968,2013,4,21,23,3,1016,63.03,0,0,13
28969,2013,4,22,0,3,1016,67.05,0,0,12
28970,2013,4,22,1,4,1016,71.07,0,0,11
28971,2013,4,22,2,4,1015,74.2,0,0,10
28972,2013,4,22,3,4,1015,75.99,0,0,9
28973,2013,4,22,4,4,1016,0.89,0,0,7
28974,2013,4,22,5,3,1016,1.79,0,0,7
28975,2013,4,22,6,4,1016,4.92,0,0,8
28976,2013,4,22,7,5,1016,6.71,0,0,9
28977,2013,4,22,8,5,1016,9.84,0,0,10
28978,2013,4,22,9,6,1016,11.63,0,0,12
28979,2013,4,22,10,6,1016,1.79,0,0,13
28980,2013,4,22,11,6,1015,3.13,0,0,14
28981,2013,4,22,12,7,1015,7.15,0,0,15
28982,2013,4,22,13,7,1014,11.17,0,0,15
28983,2013,4,22,14,7,1014,16.09,0,0,15
28984,2013,4,22,15,7,1013,20.11,0,0,16
28985,2013,4,22,16,7,1012,25.03,0,0,16
28986,2013,4,22,17,7,1011,29.95,0,0,15
28987,2013,4,22,18,7,1012,33.08,0,0,15
28988,2013,4,22,19,6,1012,34.87,0,0,15
28989,2013,4,22,20,7,1012,0.89,0,0,12
28990,2013,4,22,21,7,1012,1.78,0,0,11
28991,2013,4,22,22,7,1012,1.79,0,0,11
28992,2013,4,22,23,7,1012,4.92,0,0,13
28993,2013,4,23,0,7,1012,8.94,0,0,13
28994,2013,4,23,1,7,1012,12.96,0,0,12
28995,2013,4,23,2,6,1012,16.09,0,0,10
28996,2013,4,23,3,6,1011,17.88,0,0,10
28997,2013,4,23,4,7,1011,21.01,0,0,9
28998,2013,4,23,5,7,1011,22.8,0,0,9
28999,2013,4,23,6,7,1011,25.93,0,0,10
29000,2013,4,23,7,7,1011,29.95,0,0,10
29001,2013,4,23,8,7,1012,31.74,0,0,10
29002,2013,4,23,9,7,1011,1.79,0,0,11
29003,2013,4,23,10,7,1011,1.79,0,0,11
29004,2013,4,23,11,8,1011,4.92,0,0,13
29005,2013,4,23,12,8,1010,1.79,0,0,14
29006,2013,4,23,13,8,1010,4.02,0,1,13
29007,2013,4,23,14,9,1009,0.89,0,0,15
29008,2013,4,23,15,9,1008,4.02,0,0,16
29009,2013,4,23,16,8,1010,4.92,0,0,15
29010,2013,4,23,17,8,1011,8.05,0,0,15
29011,2013,4,23,18,7,1011,0.89,0,0,15
29012,2013,4,23,19,7,1012,1.79,0,0,12
29013,2013,4,23,20,7,1012,0.89,0,0,12
29014,2013,4,23,21,8,1013,1.79,0,0,11
29015,2013,4,23,22,7,1013,0.89,0,0,9
29016,2013,4,23,23,7,1013,1.78,0,0,8
29017,2013,4,24,0,7,1013,2.67,0,0,8
29018,2013,4,24,1,7,1013,1.79,0,0,8
29019,2013,4,24,2,7,1013,0.89,0,0,8
29020,2013,4,24,3,6,1013,2.68,0,0,7
29021,2013,4,24,4,5,1012,4.47,0,0,6
29022,2013,4,24,5,4,1012,7.6,0,0,5
29023,2013,4,24,6,5,1012,10.73,0,0,6
29024,2013,4,24,7,8,1012,13.86,0,0,9
29025,2013,4,24,8,8,1011,15.65,0,0,13
29026,2013,4,24,9,7,1011,0.89,0,0,15
29027,2013,4,24,10,6,1010,1.79,0,0,17
29028,2013,4,24,11,2,1010,3.13,0,0,21
29029,2013,4,24,12,-2,1008,4.92,0,0,23
29030,2013,4,24,13,-6,1008,13.86,0,0,24
29031,2013,4,24,14,-10,1007,22.8,0,0,24
29032,2013,4,24,15,-11,1007,32.63,0,0,25
29033,2013,4,24,16,-8,1006,42.46,0,0,24
29034,2013,4,24,17,-6,1007,49.61,0,0,20
29035,2013,4,24,18,-3,1007,54.53,0,0,19
29036,2013,4,24,19,-4,1008,59.45,0,0,18
29037,2013,4,24,20,-2,1011,8.05,0,0,17
29038,2013,4,24,21,-5,1012,9.83,0,0,17
29039,2013,4,24,22,-4,1013,18.77,0,0,15
29040,2013,4,24,23,-4,1013,25.92,0,0,14
29041,2013,4,25,0,-5,1013,31.73,0,0,13
29042,2013,4,25,1,-4,1013,35.75,0,0,12
29043,2013,4,25,2,-4,1013,40.67,0,0,13
29044,2013,4,25,3,-4,1013,44.69,0,0,12
29045,2013,4,25,4,-5,1012,48.71,0,0,12
29046,2013,4,25,5,-7,1013,53.63,0,0,12
29047,2013,4,25,6,-8,1014,61.68,0,0,13
29048,2013,4,25,7,-7,1014,68.83,0,0,15
29049,2013,4,25,8,-8,1014,76.88,0,0,16
29050,2013,4,25,9,-8,1014,85.82,0,0,17
29051,2013,4,25,10,-9,1014,94.76,0,0,19
29052,2013,4,25,11,-10,1014,104.59,0,0,20
29053,2013,4,25,12,-9,1013,113.53,0,0,21
29054,2013,4,25,13,-9,1013,121.58,0,0,22
29055,2013,4,25,14,-11,1012,131.41,0,0,22
29056,2013,4,25,15,-12,1011,141.24,0,0,23
29057,2013,4,25,16,-12,1011,147.05,0,0,23
29058,2013,4,25,17,-15,1011,156.88,0,0,22
29059,2013,4,25,18,-16,1011,165.82,0,0,21
29060,2013,4,25,19,-15,1011,170.74,0,0,19
29061,2013,4,25,20,-13,1012,173.87,0,0,14
